line,operating_period,day_type,route,calendar_year,calendar_year_month,calendar_week_start,calendar_day,day_of_the_week,calendar_month,planned_mileage
blue,19U,saturday,001,2019,2019-06,2019-06-17,2019-06-22,saturday,6,0.0
blue,19U,saturday,001,2019,2019-06,2019-06-24,2019-06-29,saturday,6,0.0
blue,19U,saturday,001,2019,2019-07,2019-07-01,2019-07-06,saturday,7,0.0
blue,19U,saturday,001,2019,2019-07,2019-07-08,2019-07-13,saturday,7,0.0
blue,19U,saturday,001,2019,2019-07,2019-07-15,2019-07-20,saturday,7,0.0
blue,19U,saturday,001,2019,2019-07,2019-07-22,2019-07-27,saturday,7,0.0
blue,19U,saturday,001,2019,2019-08,2019-07-29,2019-08-03,saturday,8,0.0
blue,19U,saturday,001,2019,2019-08,2019-08-05,2019-08-10,saturday,8,0.0
blue,19U,saturday,001,2019,2019-08,2019-08-12,2019-08-17,saturday,8,0.0
blue,19U,saturday,001,2019,2019-08,2019-08-19,2019-08-24,saturday,8,0.0
blue,19U,weekday,001,2019,2019-06,2019-06-17,2019-06-17,monday,6,0.0
blue,19U,weekday,001,2019,2019-06,2019-06-17,2019-06-18,tuesday,6,0.0
blue,19U,weekday,001,2019,2019-06,2019-06-17,2019-06-19,wednesday,6,0.0
blue,19U,weekday,001,2019,2019-06,2019-06-17,2019-06-20,thursday,6,0.0
blue,19U,weekday,001,2019,2019-06,2019-06-17,2019-06-21,friday,6,0.0
blue,19U,weekday,001,2019,2019-06,2019-06-24,2019-06-25,tuesday,6,0.0
blue,19U,weekday,001,2019,2019-06,2019-06-24,2019-06-26,wednesday,6,0.0
blue,19U,weekday,001,2019,2019-06,2019-06-24,2019-06-27,thursday,6,0.0
blue,19U,weekday,001,2019,2019-06,2019-06-24,2019-06-28,friday,6,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-01,2019-07-02,tuesday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-01,2019-07-03,wednesday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-01,2019-07-04,thursday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-01,2019-07-05,friday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-08,2019-07-08,monday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-08,2019-07-09,tuesday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-08,2019-07-10,wednesday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-08,2019-07-11,thursday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-08,2019-07-12,friday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-15,2019-07-15,monday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-15,2019-07-16,tuesday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-15,2019-07-17,wednesday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-15,2019-07-18,thursday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-15,2019-07-19,friday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-22,2019-07-22,monday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-22,2019-07-23,tuesday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-22,2019-07-24,wednesday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-22,2019-07-25,thursday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-22,2019-07-26,friday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-29,2019-07-29,monday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-29,2019-07-30,tuesday,7,0.0
blue,19U,weekday,001,2019,2019-07,2019-07-29,2019-07-31,wednesday,7,0.0
blue,19U,weekday,001,2019,2019-08,2019-07-29,2019-08-01,thursday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-07-29,2019-08-02,friday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-05,2019-08-05,monday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-05,2019-08-06,tuesday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-05,2019-08-07,wednesday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-05,2019-08-08,thursday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-05,2019-08-09,friday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-12,2019-08-12,monday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-12,2019-08-13,tuesday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-12,2019-08-14,wednesday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-12,2019-08-15,thursday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-12,2019-08-16,friday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-19,2019-08-19,monday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-19,2019-08-20,tuesday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-19,2019-08-21,wednesday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-19,2019-08-22,thursday,8,0.0
blue,19U,weekday,001,2019,2019-08,2019-08-19,2019-08-23,friday,8,0.0
blue,20C,sunday,001,2020,2020-06,2020-06-01,2020-06-07,sunday,6,0.0
blue,20C,sunday,001,2020,2020-06,2020-06-08,2020-06-14,sunday,6,0.0
blue,20C,saturday,001,2020,2020-06,2020-06-01,2020-06-06,saturday,6,0.0
blue,20C,saturday,001,2020,2020-06,2020-06-08,2020-06-13,saturday,6,0.0
blue,20C,weekday,001,2020,2020-06,2020-06-01,2020-06-01,monday,6,0.0
blue,20C,weekday,001,2020,2020-06,2020-06-01,2020-06-02,tuesday,6,0.0
blue,20C,weekday,001,2020,2020-06,2020-06-01,2020-06-03,wednesday,6,0.0
blue,20C,weekday,001,2020,2020-06,2020-06-01,2020-06-04,thursday,6,0.0
blue,20C,weekday,001,2020,2020-06,2020-06-01,2020-06-05,friday,6,0.0
blue,20C,weekday,001,2020,2020-06,2020-06-08,2020-06-08,monday,6,0.0
blue,20C,weekday,001,2020,2020-06,2020-06-08,2020-06-09,tuesday,6,0.0
blue,20C,weekday,001,2020,2020-06,2020-06-08,2020-06-10,wednesday,6,0.0
blue,20C,weekday,001,2020,2020-06,2020-06-08,2020-06-11,thursday,6,0.0
blue,20C,weekday,001,2020,2020-06,2020-06-08,2020-06-12,friday,6,0.0
blue,20J,sunday,001,2020,2020-01,2020-01-06,2020-01-12,sunday,1,15810.0
blue,20J,sunday,001,2020,2020-01,2020-01-13,2020-01-19,sunday,1,15810.0
blue,20J,sunday,001,2020,2020-01,2020-01-20,2020-01-26,sunday,1,15810.0
blue,20J,sunday,001,2020,2020-02,2020-01-27,2020-02-02,sunday,2,15810.0
blue,20J,sunday,001,2020,2020-02,2020-02-03,2020-02-09,sunday,2,15810.0
blue,20J,sunday,001,2020,2020-02,2020-02-10,2020-02-16,sunday,2,15810.0
blue,20J,sunday,001,2020,2020-02,2020-02-17,2020-02-23,sunday,2,15810.0
blue,20J,sunday,001,2020,2020-03,2020-02-24,2020-03-01,sunday,3,15810.0
blue,20J,sunday,001,2020,2020-03,2020-03-02,2020-03-08,sunday,3,15810.0
blue,20J,sunday,001,2020,2020-03,2020-03-09,2020-03-15,sunday,3,15810.0
blue,20J,sunday,001,2020,2020-03,2020-03-16,2020-03-22,sunday,3,15810.0
blue,20J,saturday,001,2020,2020-01,2020-01-06,2020-01-11,saturday,1,16315.92
blue,20J,saturday,001,2020,2020-01,2020-01-13,2020-01-18,saturday,1,16315.92
blue,20J,saturday,001,2020,2020-01,2020-01-20,2020-01-25,saturday,1,16315.92
blue,20J,saturday,001,2020,2020-02,2020-01-27,2020-02-01,saturday,2,16315.92
blue,20J,saturday,001,2020,2020-02,2020-02-03,2020-02-08,saturday,2,16315.92
blue,20J,saturday,001,2020,2020-02,2020-02-10,2020-02-15,saturday,2,16315.92
blue,20J,saturday,001,2020,2020-02,2020-02-17,2020-02-22,saturday,2,16315.92
blue,20J,saturday,001,2020,2020-02,2020-02-24,2020-02-29,saturday,2,16315.92
blue,20J,saturday,001,2020,2020-03,2020-03-02,2020-03-07,saturday,3,16315.92
blue,20J,saturday,001,2020,2020-03,2020-03-09,2020-03-14,saturday,3,16315.92
blue,20J,saturday,001,2020,2020-03,2020-03-16,2020-03-21,saturday,3,16315.92
blue,20J,weekday,001,2020,2020-01,2020-01-06,2020-01-06,monday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-06,2020-01-07,tuesday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-06,2020-01-08,wednesday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-06,2020-01-09,thursday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-06,2020-01-10,friday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-13,2020-01-13,monday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-13,2020-01-14,tuesday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-13,2020-01-15,wednesday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-13,2020-01-16,thursday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-13,2020-01-17,friday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-20,2020-01-20,monday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-20,2020-01-21,tuesday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-20,2020-01-22,wednesday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-20,2020-01-23,thursday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-20,2020-01-24,friday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-27,2020-01-27,monday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-27,2020-01-28,tuesday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-27,2020-01-29,wednesday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-27,2020-01-30,thursday,1,27446.16
blue,20J,weekday,001,2020,2020-01,2020-01-27,2020-01-31,friday,1,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-03,2020-02-03,monday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-03,2020-02-04,tuesday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-03,2020-02-05,wednesday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-03,2020-02-06,thursday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-03,2020-02-07,friday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-10,2020-02-10,monday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-10,2020-02-11,tuesday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-10,2020-02-12,wednesday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-10,2020-02-13,thursday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-10,2020-02-14,friday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-17,2020-02-17,monday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-17,2020-02-18,tuesday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-17,2020-02-19,wednesday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-17,2020-02-20,thursday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-17,2020-02-21,friday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-24,2020-02-24,monday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-24,2020-02-25,tuesday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-24,2020-02-26,wednesday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-24,2020-02-27,thursday,2,27446.16
blue,20J,weekday,001,2020,2020-02,2020-02-24,2020-02-28,friday,2,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-02,2020-03-02,monday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-02,2020-03-03,tuesday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-02,2020-03-04,wednesday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-02,2020-03-05,thursday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-02,2020-03-06,friday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-09,2020-03-09,monday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-09,2020-03-10,tuesday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-09,2020-03-11,wednesday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-09,2020-03-12,thursday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-09,2020-03-13,friday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-16,2020-03-16,monday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-16,2020-03-17,tuesday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-16,2020-03-18,wednesday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-16,2020-03-19,thursday,3,27446.16
blue,20J,weekday,001,2020,2020-03,2020-03-16,2020-03-20,friday,3,27446.16
blue,20M,second holiday period,001,2020,2020-04,2020-04-13,2020-04-13,monday,4,18592.56
blue,20M,sunday,001,2020,2020-03,2020-03-23,2020-03-29,sunday,3,15810.0
blue,20M,sunday,001,2020,2020-04,2020-03-30,2020-04-05,sunday,4,15810.0
blue,20M,sunday,001,2020,2020-04,2020-04-06,2020-04-12,sunday,4,15810.0
blue,20M,sunday,001,2020,2020-04,2020-04-13,2020-04-19,sunday,4,15810.0
blue,20M,sunday,001,2020,2020-04,2020-04-20,2020-04-26,sunday,4,15810.0
blue,20M,sunday,001,2020,2020-05,2020-04-27,2020-05-03,sunday,5,15810.0
blue,20M,sunday,001,2020,2020-05,2020-05-04,2020-05-10,sunday,5,15810.0
blue,20M,sunday,001,2020,2020-05,2020-05-11,2020-05-17,sunday,5,15810.0
blue,20M,sunday,001,2020,2020-05,2020-05-18,2020-05-24,sunday,5,15810.0
blue,20M,sunday,001,2020,2020-05,2020-05-25,2020-05-31,sunday,5,15810.0
blue,20M,first holiday period,001,2020,2020-04,2020-04-06,2020-04-10,friday,4,18592.56
blue,20M,saturday,001,2020,2020-03,2020-03-23,2020-03-28,saturday,3,16315.92
blue,20M,saturday,001,2020,2020-04,2020-03-30,2020-04-04,saturday,4,16315.92
blue,20M,saturday,001,2020,2020-04,2020-04-06,2020-04-11,saturday,4,16315.92
blue,20M,saturday,001,2020,2020-04,2020-04-13,2020-04-18,saturday,4,16315.92
blue,20M,saturday,001,2020,2020-04,2020-04-20,2020-04-25,saturday,4,16315.92
blue,20M,saturday,001,2020,2020-05,2020-04-27,2020-05-02,saturday,5,16315.92
blue,20M,saturday,001,2020,2020-05,2020-05-04,2020-05-09,saturday,5,16315.92
blue,20M,saturday,001,2020,2020-05,2020-05-11,2020-05-16,saturday,5,16315.92
blue,20M,saturday,001,2020,2020-05,2020-05-18,2020-05-23,saturday,5,16315.92
blue,20M,saturday,001,2020,2020-05,2020-05-25,2020-05-30,saturday,5,16315.92
blue,20M,weekday,001,2020,2020-03,2020-03-23,2020-03-23,monday,3,27446.16
blue,20M,weekday,001,2020,2020-03,2020-03-23,2020-03-24,tuesday,3,27446.16
blue,20M,weekday,001,2020,2020-03,2020-03-23,2020-03-25,wednesday,3,27446.16
blue,20M,weekday,001,2020,2020-03,2020-03-23,2020-03-26,thursday,3,27446.16
blue,20M,weekday,001,2020,2020-03,2020-03-23,2020-03-27,friday,3,27446.16
blue,20M,weekday,001,2020,2020-03,2020-03-30,2020-03-30,monday,3,27446.16
blue,20M,weekday,001,2020,2020-03,2020-03-30,2020-03-31,tuesday,3,27446.16
blue,20M,weekday,001,2020,2020-04,2020-03-30,2020-04-01,wednesday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-03-30,2020-04-02,thursday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-03-30,2020-04-03,friday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-06,2020-04-06,monday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-06,2020-04-07,tuesday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-06,2020-04-08,wednesday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-06,2020-04-09,thursday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-13,2020-04-14,tuesday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-13,2020-04-15,wednesday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-13,2020-04-16,thursday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-13,2020-04-17,friday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-20,2020-04-20,monday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-20,2020-04-21,tuesday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-20,2020-04-22,wednesday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-20,2020-04-23,thursday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-20,2020-04-24,friday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-27,2020-04-27,monday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-27,2020-04-28,tuesday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-27,2020-04-29,wednesday,4,27446.16
blue,20M,weekday,001,2020,2020-04,2020-04-27,2020-04-30,thursday,4,27446.16
blue,20M,weekday,001,2020,2020-05,2020-04-27,2020-05-01,friday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-04,2020-05-04,monday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-04,2020-05-05,tuesday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-04,2020-05-06,wednesday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-04,2020-05-07,thursday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-04,2020-05-08,friday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-11,2020-05-11,monday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-11,2020-05-12,tuesday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-11,2020-05-13,wednesday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-11,2020-05-14,thursday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-11,2020-05-15,friday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-18,2020-05-19,tuesday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-18,2020-05-20,wednesday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-18,2020-05-21,thursday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-18,2020-05-22,friday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-25,2020-05-25,monday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-25,2020-05-26,tuesday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-25,2020-05-27,wednesday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-25,2020-05-28,thursday,5,27446.16
blue,20M,weekday,001,2020,2020-05,2020-05-25,2020-05-29,friday,5,27446.16
blue,20M,third holiday period,001,2020,2020-05,2020-05-18,2020-05-18,monday,5,15810.0
blue,20N,second holiday period,001,2020,2020-12,2020-12-21,2020-12-26,saturday,12,16315.92
blue,20N,sunday,001,2020,2020-11,2020-10-26,2020-11-01,sunday,11,15810.0
blue,20N,sunday,001,2020,2020-11,2020-11-02,2020-11-08,sunday,11,15810.0
blue,20N,sunday,001,2020,2020-11,2020-11-09,2020-11-15,sunday,11,15810.0
blue,20N,sunday,001,2020,2020-11,2020-11-16,2020-11-22,sunday,11,15810.0
blue,20N,sunday,001,2020,2020-11,2020-11-23,2020-11-29,sunday,11,15810.0
blue,20N,sunday,001,2020,2020-12,2020-11-30,2020-12-06,sunday,12,15810.0
blue,20N,sunday,001,2020,2020-12,2020-12-07,2020-12-13,sunday,12,15810.0
blue,20N,sunday,001,2020,2020-12,2020-12-14,2020-12-20,sunday,12,15810.0
blue,20N,sunday,001,2020,2020-12,2020-12-21,2020-12-27,sunday,12,15810.0
blue,20N,sunday,001,2021,2021-01,2020-12-28,2021-01-03,sunday,1,15810.0
blue,20N,first holiday period,001,2020,2020-12,2020-12-21,2020-12-25,friday,12,14671.68
blue,20N,fourth holiday period,001,2021,2021-01,2020-12-28,2021-01-02,saturday,1,16315.92
blue,20N,saturday,001,2020,2020-10,2020-10-26,2020-10-31,saturday,10,16315.92
blue,20N,saturday,001,2020,2020-11,2020-11-02,2020-11-07,saturday,11,16315.92
blue,20N,saturday,001,2020,2020-11,2020-11-09,2020-11-14,saturday,11,16315.92
blue,20N,saturday,001,2020,2020-11,2020-11-16,2020-11-21,saturday,11,16315.92
blue,20N,saturday,001,2020,2020-11,2020-11-23,2020-11-28,saturday,11,16315.92
blue,20N,saturday,001,2020,2020-12,2020-11-30,2020-12-05,saturday,12,16315.92
blue,20N,saturday,001,2020,2020-12,2020-12-07,2020-12-12,saturday,12,16315.92
blue,20N,saturday,001,2020,2020-12,2020-12-14,2020-12-19,saturday,12,16315.92
blue,20N,weekday,001,2020,2020-10,2020-10-26,2020-10-26,monday,10,24284.16
blue,20N,weekday,001,2020,2020-10,2020-10-26,2020-10-27,tuesday,10,24284.16
blue,20N,weekday,001,2020,2020-10,2020-10-26,2020-10-28,wednesday,10,24284.16
blue,20N,weekday,001,2020,2020-10,2020-10-26,2020-10-29,thursday,10,24284.16
blue,20N,weekday,001,2020,2020-10,2020-10-26,2020-10-30,friday,10,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-02,2020-11-02,monday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-02,2020-11-03,tuesday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-02,2020-11-04,wednesday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-02,2020-11-05,thursday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-02,2020-11-06,friday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-09,2020-11-09,monday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-09,2020-11-10,tuesday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-09,2020-11-11,wednesday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-09,2020-11-12,thursday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-09,2020-11-13,friday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-16,2020-11-16,monday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-16,2020-11-17,tuesday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-16,2020-11-18,wednesday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-16,2020-11-19,thursday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-16,2020-11-20,friday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-23,2020-11-23,monday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-23,2020-11-24,tuesday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-23,2020-11-25,wednesday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-23,2020-11-26,thursday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-23,2020-11-27,friday,11,24284.16
blue,20N,weekday,001,2020,2020-11,2020-11-30,2020-11-30,monday,11,24284.16
blue,20N,weekday,001,2020,2020-12,2020-11-30,2020-12-01,tuesday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-11-30,2020-12-02,wednesday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-11-30,2020-12-03,thursday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-11-30,2020-12-04,friday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-07,2020-12-07,monday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-07,2020-12-08,tuesday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-07,2020-12-09,wednesday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-07,2020-12-10,thursday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-07,2020-12-11,friday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-14,2020-12-14,monday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-14,2020-12-15,tuesday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-14,2020-12-16,wednesday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-14,2020-12-17,thursday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-14,2020-12-18,friday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-21,2020-12-21,monday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-21,2020-12-22,tuesday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-21,2020-12-23,wednesday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-21,2020-12-24,thursday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-28,2020-12-28,monday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-28,2020-12-29,tuesday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-28,2020-12-30,wednesday,12,24284.16
blue,20N,weekday,001,2020,2020-12,2020-12-28,2020-12-31,thursday,12,24284.16
blue,20N,third holiday period,001,2021,2021-01,2020-12-28,2021-01-01,friday,1,14671.68
blue,20S,second holiday period,001,2020,2020-10,2020-10-12,2020-10-12,monday,10,15810.0
blue,20S,sunday,001,2020,2020-08,2020-08-24,2020-08-30,sunday,8,15810.0
blue,20S,sunday,001,2020,2020-09,2020-08-31,2020-09-06,sunday,9,15810.0
blue,20S,sunday,001,2020,2020-09,2020-09-07,2020-09-13,sunday,9,15810.0
blue,20S,sunday,001,2020,2020-09,2020-09-14,2020-09-20,sunday,9,15810.0
blue,20S,sunday,001,2020,2020-09,2020-09-21,2020-09-27,sunday,9,15810.0
